id,date,contact_type,institution,function,party,org_name,lobbyist_type,purpose,purpose_details
RXZPU8BL8EM5H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s predlogom amandmaja 102. člena Predloga zakona o interventnih ukrepih - dopolnilo Združenja založnikov časopisov in revij pri GZS-Medijski zbornici
RXZPU8BL8EM5H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s predlogom amandmaja 102. člena Predloga zakona o interventnih ukrepih - dopolnilo Združenja založnikov časopisov in revij pri GZS-Medijski zbornici
RXZPU8BL8EM5H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s predlogom amandmaja 102. člena Predloga zakona o interventnih ukrepih - dopolnilo Združenja založnikov časopisov in revij pri GZS-Medijski zbornici
9FU3J9J7PBM7H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z amandmajem na 102. člen predloga Zakona za zajezitev epidemije COVID-19.
9FU3J9J7PBM7H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z amandmajem na 102. člen predloga Zakona za zajezitev epidemije COVID-19.
9FU3J9J7PBM7H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z amandmajem na 102. člen predloga Zakona za zajezitev epidemije COVID-19.
9FU3J9J7PBM7H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z amandmajem na 102. člen predloga Zakona za zajezitev epidemije COVID-19.
UR6NH935BK44H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,GZS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo za vključitev med upravičene delodajalca tudi delodajalce iz dejavnosti zavarovalnega posredovanja v nabor ukrepov Zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic za državljane in gospodarstvo ter omilitev likvidnosti z oprostitvijo plačevanja davka na finančne storitve
UR6NH935BK44H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,GZS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo za vključitev med upravičene delodajalca tudi delodajalce iz dejavnosti zavarovalnega posredovanja v nabor ukrepov Zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic za državljane in gospodarstvo ter omilitev likvidnosti z oprostitvijo plačevanja davka na finančne storitve
UR6NH935BK44H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,GZS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo za vključitev med upravičene delodajalca tudi delodajalce iz dejavnosti zavarovalnega posredovanja v nabor ukrepov Zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic za državljane in gospodarstvo ter omilitev likvidnosti z oprostitvijo plačevanja davka na finančne storitve
UR6NH935BK44H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,GZS,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pobudo za vključitev med upravičene delodajalca tudi delodajalce iz dejavnosti zavarovalnega posredovanja v nabor ukrepov Zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic za državljane in gospodarstvo ter omilitev likvidnosti z oprostitvijo plačevanja davka na finančne storitve
ZRA4E9SP5GR6H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,"nacionalni forum humanitarnih organizacij slovenije, Letališka cesta 33, 1000 Ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zagotovitev sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
ZRA4E9SP5GR6H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,"nacionalni forum humanitarnih organizacij slovenije, Letališka cesta 33, 1000 Ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zagotovitev sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
ZRA4E9SP5GR6H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,"nacionalni forum humanitarnih organizacij slovenije, Letališka cesta 33, 1000 Ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zagotovitev sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
ZRA4E9SP5GR6H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,"nacionalni forum humanitarnih organizacij slovenije, Letališka cesta 33, 1000 Ljubljana",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zagotovitev sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
QBR6H6JAE44VH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,Nacionalni svet invalidskih organizacij Slovenije,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zagotovitvijo sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
QBR6H6JAE44VH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,Nacionalni svet invalidskih organizacij Slovenije,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zagotovitvijo sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
QBR6H6JAE44VH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,Nacionalni svet invalidskih organizacij Slovenije,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zagotovitvijo sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
QBR6H6JAE44VH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,Nacionalni svet invalidskih organizacij Slovenije,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zagotovitvijo sredstev za posebne socialne programe v okviru zakonskih ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic
XPKFD8SB2Z94H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,sinteza-koalicija civilne družbe za prenovo,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s protestom proti zavajanju
XPKFD8SB2Z94H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,sinteza-koalicija civilne družbe za prenovo,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s protestom proti zavajanju
XPKFD8SB2Z94H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,sinteza-koalicija civilne družbe za prenovo,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s protestom proti zavajanju
XPKFD8SB2Z94H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,sinteza-koalicija civilne družbe za prenovo,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s protestom proti zavajanju
H332L83LZ657H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z reševanjem položaja študentov samoplačnikov
H332L83LZ657H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z reševanjem položaja študentov samoplačnikov
H332L83LZ657H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z reševanjem položaja študentov samoplačnikov
H332L83LZ657H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z reševanjem položaja študentov samoplačnikov
KUIAL8JCTE65H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Izvoljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z vključitvijo izrednih študentov med prejemnike enkratnega dodatka v Predlog zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
KUIAL8JCTE65H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Izvoljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z vključitvijo izrednih študentov med prejemnike enkratnega dodatka v Predlog zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
KUIAL8JCTE65H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Izvoljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z vključitvijo izrednih študentov med prejemnike enkratnega dodatka v Predlog zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
KUIAL8JCTE65H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SKUPNOST SAMOSTOJNIH VISOKOŠOLSKIH ZAVODOV,Izvoljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z vključitvijo izrednih študentov med prejemnike enkratnega dodatka v Predlog zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
3D2H57SE5145H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SKUPNOST SOCIALNIH ZAVODOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zahtevo po enakopravni obravnavi izvajalcev v okviru predloga zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
3D2H57SE5145H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SKUPNOST SOCIALNIH ZAVODOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zahtevo po enakopravni obravnavi izvajalcev v okviru predloga zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
3D2H57SE5145H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SKUPNOST SOCIALNIH ZAVODOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zahtevo po enakopravni obravnavi izvajalcev v okviru predloga zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
3D2H57SE5145H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SKUPNOST SOCIALNIH ZAVODOV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi z zahtevo po enakopravni obravnavi izvajalcev v okviru predloga zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic
8G8XL93IRLB7H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SPD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z različno obravnavo Republike Slovenije do podjetja Pošta Slovenije in prošnje za pomoč
8G8XL93IRLB7H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SPD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z različno obravnavo Republike Slovenije do podjetja Pošta Slovenije in prošnje za pomoč
8G8XL93IRLB7H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,SPD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z različno obravnavo Republike Slovenije do podjetja Pošta Slovenije in prošnje za pomoč
8G8XL93IRLB7H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,SPD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi z različno obravnavo Republike Slovenije do podjetja Pošta Slovenije in prošnje za pomoč
83AEC9SKUA47H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,"stranka sloga, Trg zbora odposlancev 64, 1330 Kočevje",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s pozivom po popolni samooskrbi s hrano
83AEC9SKUA47H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,"stranka sloga, Trg zbora odposlancev 64, 1330 Kočevje",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s pozivom po popolni samooskrbi s hrano
83AEC9SKUA47H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,"stranka sloga, Trg zbora odposlancev 64, 1330 Kočevje",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s pozivom po popolni samooskrbi s hrano
83AEC9SKUA47H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,"stranka sloga, Trg zbora odposlancev 64, 1330 Kočevje",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s pozivom po popolni samooskrbi s hrano
JCGQP93DCPR4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ŠPORTNO DRUŠTVO SOKOL BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Zadeva v zvezi s predlogom povečanja sredstev športnim zvezam, ki se ukvarjajo predvsem z vzgojo mladih in programi za zdravje občanov"
JCGQP93DCPR4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ŠPORTNO DRUŠTVO SOKOL BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Zadeva v zvezi s predlogom povečanja sredstev športnim zvezam, ki se ukvarjajo predvsem z vzgojo mladih in programi za zdravje občanov"
JCGQP93DCPR4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ŠPORTNO DRUŠTVO SOKOL BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Zadeva v zvezi s predlogom povečanja sredstev športnim zvezam, ki se ukvarjajo predvsem z vzgojo mladih in programi za zdravje občanov"
JCGQP93DCPR4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ŠPORTNO DRUŠTVO SOKOL BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Zadeva v zvezi s predlogom povečanja sredstev športnim zvezam, ki se ukvarjajo predvsem z vzgojo mladih in programi za zdravje občanov"
RU6GE8SUPTI4H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,"TREPETLIKA, DRUŠTVO BOLNIKOV S PARKINSONIZMOM IN DRUGIMI EKSTRAPIRAMIDNIMI MOTNJAMI",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s predlogom dopolnitve Zakona o spremembah in dopolnitvah zakona o zdravstvenem varstvu in zdravstvenem zavarovanju
RU6GE8SUPTI4H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,"TREPETLIKA, DRUŠTVO BOLNIKOV S PARKINSONIZMOM IN DRUGIMI EKSTRAPIRAMIDNIMI MOTNJAMI",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s predlogom dopolnitve Zakona o spremembah in dopolnitvah zakona o zdravstvenem varstvu in zdravstvenem zavarovanju
RU6GE8SUPTI4H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,"TREPETLIKA, DRUŠTVO BOLNIKOV S PARKINSONIZMOM IN DRUGIMI EKSTRAPIRAMIDNIMI MOTNJAMI",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s predlogom dopolnitve Zakona o spremembah in dopolnitvah zakona o zdravstvenem varstvu in zdravstvenem zavarovanju
RU6GE8SUPTI4H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,"TREPETLIKA, DRUŠTVO BOLNIKOV S PARKINSONIZMOM IN DRUGIMI EKSTRAPIRAMIDNIMI MOTNJAMI",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s predlogom dopolnitve Zakona o spremembah in dopolnitvah zakona o zdravstvenem varstvu in zdravstvenem zavarovanju
PFE118JXA3R3H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ZDRUŽENJE DRUŽINSKIH VINOGRADNIKOV - VINARJEV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s pripombami, vprašanji in predlogi k Predlogu zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic"
PFE118JXA3R3H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ZDRUŽENJE DRUŽINSKIH VINOGRADNIKOV - VINARJEV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s pripombami, vprašanji in predlogi k Predlogu zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic"
PFE118JXA3R3H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ZDRUŽENJE DRUŽINSKIH VINOGRADNIKOV - VINARJEV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s pripombami, vprašanji in predlogi k Predlogu zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic"
PFE118JXA3R3H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ZDRUŽENJE DRUŽINSKIH VINOGRADNIKOV - VINARJEV SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s pripombami, vprašanji in predlogi k Predlogu zakona o interventnih ukrepih za zajezitev epidemije COVID-19 in omilitev njenih posledic"
NQGNC9SH3TMVH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,Združenje koncesionarjev domov za starejše - GIZ,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s ponovnim pozivom za razširitev uporabe ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic, ki veljajo za javni sektor in tudi za ostale izvajalce, ki opravljajo socialnovarstvene storitve v javni mreži"
NQGNC9SH3TMVH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,Združenje koncesionarjev domov za starejše - GIZ,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s ponovnim pozivom za razširitev uporabe ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic, ki veljajo za javni sektor in tudi za ostale izvajalce, ki opravljajo socialnovarstvene storitve v javni mreži"
NQGNC9SH3TMVH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,Združenje koncesionarjev domov za starejše - GIZ,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s ponovnim pozivom za razširitev uporabe ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic, ki veljajo za javni sektor in tudi za ostale izvajalce, ki opravljajo socialnovarstvene storitve v javni mreži"
NQGNC9SH3TMVH,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,Združenje koncesionarjev domov za starejše - GIZ,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s ponovnim pozivom za razširitev uporabe ukrepov za zajezitev epidemije COVID-19 in omilitev njenih posledic, ki veljajo za javni sektor in tudi za ostale izvajalce, ki opravljajo socialnovarstvene storitve v javni mreži"
TKJAX8SG9GL4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s predlogi za zaščito ljudi in za nacionalno varnost Republike Slovenije
TKJAX8SG9GL4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s predlogi za zaščito ljudi in za nacionalno varnost Republike Slovenije
TKJAX8SG9GL4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s predlogi za zaščito ljudi in za nacionalno varnost Republike Slovenije
TKJAX8SG9GL4H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Zadeva v zvezi s predlogi za zaščito ljudi in za nacionalno varnost Republike Slovenije
VDCQD9J7C5P5H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pripombami na predloge k protikoronskem paketu št. 2
VDCQD9J7C5P5H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pripombami na predloge k protikoronskem paketu št. 2
VDCQD9J7C5P5H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pripombami na predloge k protikoronskem paketu št. 2
VDCQD9J7C5P5H,2020-05-21,PO POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,IMNS,ZDRUŽENJE VOJNIH VETERANOV LJUBLJANA - BEŽIGRAD,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zadeva v zvezi s pripombami na predloge k protikoronskem paketu št. 2
9S65F9312HL5H,2020-05-21,PO E-POŠTI,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,IMNS,ZVEZA SOŽITJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Zadeva v zvezi s pozivom, da se prejemnike nadomestila za invalidnost in družinske pomočnike vključi v drugi sveženj ukrepov"
