id,function,party,institution,date,contact_type,org_name,lobbyist_type,purpose,purpose_details
1815,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.05.2019,PO E-POŠTI,ZVEZA POTROŠNIKOV SLOVENIJE - DRUŠTVO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1815,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,30.05.2019,PO E-POŠTI,ZVEZA POTROŠNIKOV SLOVENIJE - DRUŠTVO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1886,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,03.06.2019,OSEBNO,"SANOLABOR, podjetje za prodajo medicinskih, laboratorijskih in farmacevtskih proizvodov, d.d.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1820,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,PO POŠTI,WALDORFSKA ŠOLA LJUBLJANA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1820,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,PO POŠTI,WALDORFSKA ŠOLA LJUBLJANA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1820,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,PO POŠTI,WALDORFSKA ŠOLA LJUBLJANA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1820,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,PO POŠTI,WALDORFSKA ŠOLA LJUBLJANA,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,ZDRUŽENJE ZASEBNIH VRTCEV SLOVENIJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,ZDRUŽENJE ZASEBNIH VRTCEV SLOVENIJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,ZDRUŽENJE ZASEBNIH VRTCEV SLOVENIJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,ZDRUŽENJE ZASEBNIH VRTCEV SLOVENIJE,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1824,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana","Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana","Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana","Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1825,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana","Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,
1826,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,OSEBNO,"Slovenski državni gozdovi, d. o. o.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,vpliv na odločanje v drugih zadevah,
1829,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,PO E-POŠTI,ZDRUŽENJE NOTRANJIH REVIZORJEV IIA - SLOVENSKI INŠTITUT,"Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,
1829,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,04.06.2019,PO E-POŠTI,ZDRUŽENJE NOTRANJIH REVIZORJEV IIA - SLOVENSKI INŠTITUT,"Lobist je zakoniti zastopnik interesne organizacije za katero lobira, Lobist je izvoljeni predstavnik interesne organizacije za katero lobira",Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1828,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"ZDRUŽENJE BANK SLOVENIJE Gospodarsko interesno združenje, Ljubljana",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1846,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1846,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"Georudeko, geologija, rudarjenje in ekologija, d.o.o",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1846,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"SALONIT ANHOVO Gradbeni materiali, d.d.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1846,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,INŠTITUT ZA JAVNO UPRAVO pri Pravni fakulteti v Ljubljani,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1846,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"Georudeko, geologija, rudarjenje in ekologija, d.o.o",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1846,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,05.06.2019,OSEBNO,"SALONIT ANHOVO Gradbeni materiali, d.d.",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1831,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,06.06.2019,OSEBNO,ZDRUŽENJE NOTRANJIH REVIZORJEV IIA - SLOVENSKI INŠTITUT,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1832,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,06.06.2019,PO POŠTI,ZDRUŽENJE MONTESSORI SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1832,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,06.06.2019,PO POŠTI,ZDRUŽENJE MONTESSORI SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"Inštitut montessori, Zavod za pomoč staršem pri razvoju otrok",Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1855,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,združenje zasebnih vrtcev slovenije,Lobist je izvoljeni predstavnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Javni uslužbenec,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,"SONET d.o.o., družba za projektiranje in inženiring, Vrhnika",Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,ZBORNICA ZA ARHITEKTURO IN PROSTOR SLOVENIJE,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
1859,Funkcionar,,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,11.06.2019,OSEBNO,BD PROJEKTIRANJE d.o.o. NOVO MESTO,Lobist je zakoniti zastopnik interesne organizacije za katero lobira,Vpliv na sprejem predpisov in drugih splošnih aktov,
