id,date,contact_type,institution,function,party,org_name,lobbyist_type,purpose,purpose_details
32Z4E9S95P14H,2019-10-27,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,PIRO PLANET d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"V Državnem zboru je bila opravljena prva - splošna - razprava o Predlogu zakona o spremembah in dopolnitvah zakona o eksplozivih in pirotehničnih izdelkih. V predstavitvi stališča poslanske skupine Socialnih demokratov smo poudarili, da se zavzemamo za popolno prepoved uporabe pirotehničnih izdelkov in napovedali, da bomo do naslednje obravnave skušali oblikovati amandma, s katerim bi dosegli popolno prepoved uporabe pirotehnike. Po e-pošti je bilo vsem poslankam in poslancem poslanske skupine Socialnih demokratov dopis, v katerem predstavnik PIRO PLANETA predstavlja drugo plat pirotehnične zgodbe. Meni, da so bile informacije izrečene v razpravi polovične, zato je v dopisu navedel nekaj dejstev v razmislek pred nadaljnjim odločanjem o navedenem predlogu zakona."
32Z4E9S95P14H,2019-10-27,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,PIRO PLANET d.o.o.,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"V Državnem zboru je bila opravljena prva - splošna - razprava o Predlogu zakona o spremembah in dopolnitvah zakona o eksplozivih in pirotehničnih izdelkih. V predstavitvi stališča poslanske skupine Socialnih demokratov smo poudarili, da se zavzemamo za popolno prepoved uporabe pirotehničnih izdelkov in napovedali, da bomo do naslednje obravnave skušali oblikovati amandma, s katerim bi dosegli popolno prepoved uporabe pirotehnike. Po e-pošti je bilo vsem poslankam in poslancem poslanske skupine Socialnih demokratov dopis, v katerem predstavnik PIRO PLANETA predstavlja drugo plat pirotehnične zgodbe. Meni, da so bile informacije izrečene v razpravi polovične, zato je v dopisu navedel nekaj dejstev v razmislek pred nadaljnjim odločanjem o navedenem predlogu zakona."
D3BVD9J56112H,2020-01-23,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,šaleško eko gibanje,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"apelirajo, da ustno poslansko vprašanje in javni poziv Šaleškega EKO gibanja, izpostavi na 15. seji Državnega zbora."
D3BVD9J56112H,2020-01-23,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SD,šaleško eko gibanje,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"apelirajo, da ustno poslansko vprašanje in javni poziv Šaleškega EKO gibanja, izpostavi na 15. seji Državnega zbora."
R76SC83AIQC7H,2019-04-04,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SD,USTANOVA UMANOTERA - SLOVENSKA FUNDACIJA ZA TRAJNOSTNI RAZVOJ,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Predlog stališča Republike Slovenije do Priporočila za sklep Sveta o pooblastilu za začetek pogajanj o sporazumu z Združenimi državami Amerike o odpravi tarif za industrijsko blago. 
 Predlog stališča Republike Slovenije do Priporočila za sklep Sveta o odobritvi začetka pogajanj z Združenimi državami Amerike za sporazum o ugotavljanju skladnosti."
JCVJE9BI19F7H,2018-02-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,VZMD,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Argumentacija in apel k amandmaju noveli Zakona o trgu finančnih instrumentov
4CPFL9JA2S35H,2019-06-18,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SD,za civilno iniciativo bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,vpliv na Predlog zakona o spremembah in dopolnitvah zakona o organizaciji in financiranju vzgoje in izobraževanja(nasprotovanje predlogu zakona)
4CPFL9JA2S35H,2019-06-18,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SD,za civilno iniciativo bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,vpliv na Predlog zakona o spremembah in dopolnitvah zakona o organizaciji in financiranju vzgoje in izobraževanja(nasprotovanje predlogu zakona)
4CPFL9JA2S35H,2019-06-18,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SD,za civilno iniciativo bogatimo šolstvo,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,vpliv na Predlog zakona o spremembah in dopolnitvah zakona o organizaciji in financiranju vzgoje in izobraževanja(nasprotovanje predlogu zakona)
A2C3N9SN68J7H,2021-02-25,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,Zavod Raziskovalni inštitut 8. marec,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,VLOŽITEV PREDLOGA SPREMEMB KAZENSKEGA ZAKONIKA
XPTCC9SZJRD4H,2017-12-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,zdrunje frank,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Vložitev predloga interventnega Zakona o razmerjih med dajalci kreditov in kreditojemalci glede kreditov v švicarskih frankih.
IEIZ38JGHQV2H,2017-09-29,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,ZDRUŽENJE FRANK,Voljeni predstavnik,Vpliv na odločanje v drugih zadevah,Problematika kreditov danih v CHF - predlog zakona o razmerjih med dajalci kreditov in kreditojemalci glede kreditov v švicarskih frankih.
RGIKM9JQJRK7H,2019-06-04,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SD,ZDRUŽENJE IIA - SLOVENSKI INŠTITUT,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Statut Slovenskega inštituta za revizijo
RGIKM9JQJRK7H,2019-06-04,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,ZDRUŽENJE IIA - SLOVENSKI INŠTITUT,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Statut Slovenskega inštituta za revizijo
KLRPM9SA95U7H,2018-01-12,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,Združenje PZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o spodbujanju razvoja turizma.
KLRPM9SA95U7H,2018-01-12,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SD,Združenje PZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Zakon o spodbujanju razvoja turizma.
RX9388SZ6GS7H,2020-02-17,Po pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,OLIMPIJSKI KOMITE SLOVENIJE - ZDRUŽENJE ŠPORTNIH ZVEZ,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,Prošnja za sopodpis in podporo k noveli zakona za razglasitev državnega praznika - Dan slovenskega športa
RX9388SZ6GS7H,2020-02-17,Po pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,OLIMPIJSKI KOMITE SLOVENIJE - ZDRUŽENJE ŠPORTNIH ZVEZ,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,Prošnja za sopodpis in podporo k noveli zakona za razglasitev državnega praznika - Dan slovenskega športa
2BGQB9B7VKG5H,2020-01-22,Po pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SD,Sindikati Podravja KSS - SP,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,Zahteva za izredni nadzorstveni pregled in ukrepanje Inšpektorata v skladu z pooblastili.
BB87A8J1NK74H,2019-01-18,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"china railway construction 25 bureau group co.,ltd",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Pridobitev posla izgradnje 2. tira.
Z1B7A9JGC3S4H,2019-02-12,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"DATAINFO.SI, d.o.o.",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Podjetje Datainfo se ukvarja z obdelavo velike količine podatkov. Zanima jih področje digitalizacije energetike.
6QGK783TBV95H,2019-02-11,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,EOCEN d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Lobist je predstavil področja delovanja podjetja ter izpostavil možnosti delovanja infrastrukture.
M6K4V8JP3RAXH,2019-01-21,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,EOCEN d.o.o.,Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Prodaja programske opreme ministrstvu v znesku 150.000 eu.
NKB9F73V4JJXH,2019-06-18,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,INŽENIRSKA ZBORNICA SLOVENIJE,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist želi, da Minsitrsvo za okolje in prostor spremeni navodilo upravnim enotam glede pristojnosti pooblaščenega gradbenega inženirja in omogoči izvajanje nalog vodje gradnje in vodje nadzora za področje stavb."
8R1EC9B9AF3ZH,2019-01-14,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,Izum,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Želja po spremembi Zakona o knjižničarstvu.
AJ6TE93UCNL7H,2020-01-29,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,LOVSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist (Lovska zveza Slovenije) ima na sestanku konkretne predloge Zakona o spremembah in dopolnitvah Zakona o orožju. Pripravili so predlog amandmaja k trem členom, z namenom znižanja kritičnega poko s pomočjo blažilca."
AJ6TE93UCNL7H,2020-01-29,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,LOVSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist (Lovska zveza Slovenije) ima na sestanku konkretne predloge Zakona o spremembah in dopolnitvah Zakona o orožju. Pripravili so predlog amandmaja k trem členom, z namenom znižanja kritičnega poko s pomočjo blažilca."
AJ6TE93UCNL7H,2020-01-29,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,LOVSKA ZVEZA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist (Lovska zveza Slovenije) ima na sestanku konkretne predloge Zakona o spremembah in dopolnitvah Zakona o orožju. Pripravili so predlog amandmaja k trem členom, z namenom znižanja kritičnega poko s pomočjo blažilca."
3FTP48B9QQP7H,2019-06-03,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"SANOLABOR, d.d.",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Gospod , s katerim sva bila na MOL-u osem let mestna svetnika, me je povabil na kavo in vprašal po stališču naše PS glede zakona o lekarniški dejavnosti. Ko sem mu odgovorila, da se kot poslanska skupina o tem zakonu še nismo pogovarjali, me je vprašal, če mi lahko posreduje v vednost stališče Trgovinske zbornice GZS v zvezi s tem predlogom, kar sem potrdila (mnenje bi tako ali tako dobili). Predlog mi je posredoval dne 5.6.2019. Kava je trajala max. 20 min, saj sem imela vnaprej že obveznosti."
MX9EG9S4VJSXH,2019-01-14,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,SHS AVIATION d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,Pridobitev državne pomoči - obratovalne podpore za obratovanje Aerodroma Maribor.
1PTUB8SPMLI7H,2019-12-18,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"SLOVENSKO ZAVAROVALNO ZDRUŽENJE, GIZ",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Lobist (Slovensko zavarovalno združenje) je poslanski skupini bolj podrobno predstavil vlogo dopolnilnega zavarovanja s predlogi za preoblikovanje obstoječega DZZ. Predstavniki zavarovalnic so predstavili možne posledice ukinitve dopolnilnega zavarovalnega zavarovanja in negativen vpliv morebitne ukinitve tako na zavarovalnice kot na državo.
1PTUB8SPMLI7H,2019-12-18,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"SLOVENSKO ZAVAROVALNO ZDRUŽENJE, GIZ",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Lobist (Slovensko zavarovalno združenje) je poslanski skupini bolj podrobno predstavil vlogo dopolnilnega zavarovanja s predlogi za preoblikovanje obstoječega DZZ. Predstavniki zavarovalnic so predstavili možne posledice ukinitve dopolnilnega zavarovalnega zavarovanja in negativen vpliv morebitne ukinitve tako na zavarovalnice kot na državo.
8PSM88BEJZ57H,2020-06-11,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist v imenu Trgovinske zbornice Slovenije navaja, da je treba zakonodajni postopek ustaviti, z namenom, da se lahko socialni partnerji, tako kot v preteklosti dogovorijo o možnih rešitvah. Predlagajo, da se s predlogom Zakona o spremembah in dopolnitvah Zakona o trgovini počaka."
8PSM88BEJZ57H,2020-06-11,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist v imenu Trgovinske zbornice Slovenije navaja, da je treba zakonodajni postopek ustaviti, z namenom, da se lahko socialni partnerji, tako kot v preteklosti dogovorijo o možnih rešitvah. Predlagajo, da se s predlogom Zakona o spremembah in dopolnitvah Zakona o trgovini počaka."
8PSM88BEJZ57H,2020-06-11,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,TRGOVINSKA ZBORNICA SLOVENIJE,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist v imenu Trgovinske zbornice Slovenije navaja, da je treba zakonodajni postopek ustaviti, z namenom, da se lahko socialni partnerji, tako kot v preteklosti dogovorijo o možnih rešitvah. Predlagajo, da se s predlogom Zakona o spremembah in dopolnitvah Zakona o trgovini počaka."
K1RSI9SK9BL7H,2019-12-15,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,VZAJEMNA d.v.z.,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Lobist me je seznanil s posledicami ukinitve dopolnilnega zdravstvenega zavarovanja.
PFRUM8SHCGS6H,2018-01-26,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"ZDRUŽENJE BANK SLOVENIJE - GIZ, Ljubljana",Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog zakona o razmerjih med dajalci kreditov ink kreditojemalci glede kreditov v švicarskih frankih.
PFRUM8SHCGS6H,2018-01-26,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"ZDRUŽENJE BANK SLOVENIJE - GIZ, Ljubljana",Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog zakona o razmerjih med dajalci kreditov ink kreditojemalci glede kreditov v švicarskih frankih.
4IVKB8B496R7H,2019-01-22,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,ZDRUŽENJE LASTNIKOV LETAL IN PILOTOV SLOVENIJE AOPA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Izražena je bila želja po večji vključenosti strokovne javnosti (profesionalna združenja) pri odločanju in sprejemanju predpisov o letalstvu.
2N67E9SEJB64H,2018-11-27,Osebno,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,ZVEZA DUS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Vplivanje na položaj pokojnine v zakonu (ZPIZ).
5ULFM9B2BHZ6H,2019-02-05,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,AmCham d.o.o.,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,urejanje zdravstva v Sloveniji.
ITI828SV9B11H,2020-02-24,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,Civilne iniciative za IZUM in COBISS.Net,Voljeni predstavnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Vplivanje na sprejem sklepa Odbora za zunanjo politiko DZ zadev glede COBISS.
3ISUX8SJ5RL5H,2020-11-06,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"DHL Ekspres (Slovenija), d.o.o.",Zaposlen v organizaciji,Vpliv na odločanje v drugih zadevah,Lobist Matjaž Sirk se na poslanca Marka Bandellija obrača z namenom organizacije transporta in logistike v povezavi s Covid cepivom.
BA1FG8JZBB85H,2019-09-04,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"DRUŠTVO ZA POMOČ IN SAMOPOMOČ BREZDOMCEV KRALJI ULICE, Pražakova ulica 006, 1000 Ljubljana, MŠ: 2150581000 DŠ: 23956046",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Poziv, da pristojni s svojim vplivom na 11. redni seji Odbora za delo, družino, socialne zadeve in invalide ustavijo sprejetje predloga Zakona o socialno varstvenih prejemkih po skrajšanem postopku."
BA1FG8JZBB85H,2019-09-04,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,"DRUŠTVO ZA POMOČ IN SAMOPOMOČ BREZDOMCEV KRALJI ULICE, Pražakova ulica 006, 1000 Ljubljana, MŠ: 2150581000 DŠ: 23956046",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Poziv, da pristojni s svojim vplivom na 11. redni seji Odbora za delo, družino, socialne zadeve in invalide ustavijo sprejetje predloga Zakona o socialno varstvenih prejemkih po skrajšanem postopku."
5ECRK9S3BHI7H,2020-01-29,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist po spletni pošti pošilja predloge za nujne spremembe Stanovanjskega zakona. V dopisu konkretno navaja katere člene je potrebno spremeniti z obrazložitvami, v spremnem dopisu pa predlagajo srečanje s poslansko skupino z namenom podrobne predstavitve."
5ECRK9S3BHI7H,2020-01-29,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,GZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist po spletni pošti pošilja predloge za nujne spremembe Stanovanjskega zakona. V dopisu konkretno navaja katere člene je potrebno spremeniti z obrazložitvami, v spremnem dopisu pa predlagajo srečanje s poslansko skupino z namenom podrobne predstavitve."
IPRKE934VT91H,2020-08-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,Huawei Technologies Ljubljana d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Poziv za skupni sestanek, na temo predstavitve podjetja. Ostalo priloženo v prilogi."
IPRKE934VT91H,2020-08-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,Huawei Technologies Ljubljana d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Poziv za skupni sestanek, na temo predstavitve podjetja. Ostalo priloženo v prilogi."
IPRKE934VT91H,2020-08-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,Huawei Technologies Ljubljana d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Poziv za skupni sestanek, na temo predstavitve podjetja. Ostalo priloženo v prilogi."
IPRKE934VT91H,2020-08-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,Huawei Technologies Ljubljana d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Poziv za skupni sestanek, na temo predstavitve podjetja. Ostalo priloženo v prilogi."
IPRKE934VT91H,2020-08-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,Huawei Technologies Ljubljana d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Poziv za skupni sestanek, na temo predstavitve podjetja. Ostalo priloženo v prilogi."
IPRKE934VT91H,2020-08-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,Huawei Technologies Ljubljana d.o.o.,Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"Poziv za skupni sestanek, na temo predstavitve podjetja. Ostalo priloženo v prilogi."
UP3318S2XDG4H,2020-03-24,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,iz dopisa ni razvidno v imenu katere organizacije lobira,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,Posredovanje predlogov ukrepov in priporočil Vladi v zvezi s posledicami epidemije novega koronavirusa.
RS28D9B77E17H,2019-08-13,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,KLUB SLOVENSKIH PODJETNIKOV - GIZ,Zaposlen v organizaciji,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist je predstavil stališče organizacije do sprememb Zakona o uravnoteženju javnih financ, s katerim poslanska skupina Levica predlaga, da bi se minimalna urna postavka za študentsko delo povečala na 5,9 €, uvedli pa bi se še dodatki za nedeljsko, nočno in praznično delo v enaki višini kot redno zaposlenim delavcem. Obenem je izrazil upanje, da bodo poslanci stališče organizacije, ki jo lobist predstavlja, podprli."
HIUKE9SFQNM7H,2020-03-18,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,NOTARSKA ZBORNICA SLOVENIJA,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Predlog zakona o interventnem ukrepu delnega povračila nadomestila plače
KDTV17J8EDF6H,2019-05-22,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"Odvetniška družba Peternel, o.p., d.o.o.",Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,"Dopis, ki je bil znotraj pristojne službe Državnega zbora posredovan kot vhodna zaprta kuverta je na poslansko skupino prišel tudi v obliki mail pošte (gp). Dopis lobista se je nanašal na pobudo za vložitev konkretnega predloga za prejem avtentične razlage 311. člena ZKP. Lobist zaradi različne razlage določbe 3. odstavka 311. člena ZKP med senatom in predlagateljem predlaga, da Državni zbor kot tudi drugi, podajo konkretni predlog za avtentično razlago omenjenega člena zakona s podanimi razlogi in utemeljitvijo."
SXI9N83EAG27H,2020-02-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Javni uslužbenec,SAB,OLIMPIJSKI KOMITE SLOVENIJE - ZDRUŽENJE ŠPORTNIH ZVEZ,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist pošilja predlog amandmaja s katerim meni, da zasleduje cilj prijazne javne uprave oz. odprave administrativnih ovir za prebivalstvo. Obenem prosi za prednostno obravnavo novele in podpira predlagano sprejemanje po skrajšanem postopku, saj javna evidenca registriranih in kategoriziranih športnikov, ki je objavljena na spletnih strani, zaradi uveljavitve GDPR nima več zakonske podlage za javno objavo, na kar je že opozoril Informacijski pooblaščenec. Konkretno predlagajo, da se v drugi odst. 77. člena doda določba, ki bo omogočila vodenje enotne matične št. občana v evidenci in s tem tudi dejansko omogočanje uveljavljanja pravic športnikov, ki jih imajo na podlagi zakona."
SXI9N83EAG27H,2020-02-07,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,OLIMPIJSKI KOMITE SLOVENIJE - ZDRUŽENJE ŠPORTNIH ZVEZ,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist pošilja predlog amandmaja s katerim meni, da zasleduje cilj prijazne javne uprave oz. odprave administrativnih ovir za prebivalstvo. Obenem prosi za prednostno obravnavo novele in podpira predlagano sprejemanje po skrajšanem postopku, saj javna evidenca registriranih in kategoriziranih športnikov, ki je objavljena na spletnih strani, zaradi uveljavitve GDPR nima več zakonske podlage za javno objavo, na kar je že opozoril Informacijski pooblaščenec. Konkretno predlagajo, da se v drugi odst. 77. člena doda določba, ki bo omogočila vodenje enotne matične št. občana v evidenci in s tem tudi dejansko omogočanje uveljavljanja pravic športnikov, ki jih imajo na podlagi zakona."
4QV3E9BHE487H,2020-03-19,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,OZS,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist je poslal pripombe in predlog amandmajev OZS na predlog Zakona o interventnih ukrepih na javnofinančnem področju. Predlaga, da se v interventni zakon vključi najmanj preložitev predlaganja davčnih obračunov DDV v roku treh mesecev po poteku davčnega obdobja in podaljšanje roka za plačilo davkov s treh področij. Pošilja tudi pripombe k 6. členu predloga zakona."
4QV3E9BHE487H,2020-03-19,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,OZS,Registrirani lobist,Vpliv na sprejem predpisov in drugih splošnih aktov,"Lobist je poslal pripombe in predlog amandmajev OZS na predlog Zakona o interventnih ukrepih na javnofinančnem področju. Predlaga, da se v interventni zakon vključi najmanj preložitev predlaganja davčnih obračunov DDV v roku treh mesecev po poteku davčnega obdobja in podaljšanje roka za plačilo davkov s treh področij. Pošilja tudi pripombe k 6. členu predloga zakona."
Q3PC38BQPDQVH,2020-07-06,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,OZS,Zakoniti zastopnik,Vpliv na sprejem predpisov in drugih splošnih aktov,Lobist predlaga številne ukrepe za umestitev v Predlog zakona o interventnih ukrepih za pripravo na drugi val COVID -19 (#PKP4). V priloženem dopisu navaja 15 ukrepov z razlago.
CLPQE93M2TDTH,2019-07-04,Po e-pošti,DRŽAVNI ZBOR REPUBLIKE SLOVENIJE,Funkcionar,SAB,"pošta slovenije d.o.o. slomškov trg 10, 2500 maribor",Zakoniti zastopnik,Vpliv na odločanje v drugih zadevah,"S poslanim dopisom Pojasnilo na Poziv SPD upravi Pošte Slovenije d.o.o. (glej priloga), naslov apelira na posredovanje in ukrepanje proti odgovornim osebam Pošte Slovenije d.o.o."
